day,label,hr_maxHeartRate,hr_minHeartRate,hr_restingHeartRate,hr_lastSevenDaysAvgRestingHeartRate,resp_lowestRespirationValue,resp_highestRespirationValue,resp_avgWakingRespirationValue,resp_avgSleepRespirationValue,resp_avgTomorrowSleepRespirationValue,str_maxStressLevel,str_avgStressLevel,sleep_sleepTimeSeconds,sleep_napTimeSeconds,sleep_unmeasurableSleepSeconds,sleep_deepSleepSeconds,sleep_lightSleepSeconds,sleep_remSleepSeconds,sleep_awakeSleepSeconds,act_totalCalories,act_activeKilocalories,act_distance,act_activeTime,sleep_averageRespirationValue,sleep_lowestRespirationValue,sleep_highestRespirationValue,sleep_awakeCount,sleep_avgSleepStress,sleep_avgHeartRate,client_id,user_id,source_file,ts__hr_time_series__len,ts__hr_time_series__mean,ts__hr_time_series__std,ts__hr_time_series__min,ts__hr_time_series__max,ts__hr_time_series__range,ts__hr_time_series__median,ts__hr_time_series__mad,ts__hr_time_series__energy,ts__hr_time_series__q10,ts__hr_time_series__q25,ts__hr_time_series__q50,ts__hr_time_series__q75,ts__hr_time_series__q90,ts__hr_time_series__slope,ts__hr_time_series__diff_mean,ts__hr_time_series__diff_std,ts__hr_time_series__diff_abs_mean,ts__resp_time_series__len,ts__resp_time_series__mean,ts__resp_time_series__std,ts__resp_time_series__min,ts__resp_time_series__max,ts__resp_time_series__range,ts__resp_time_series__median,ts__resp_time_series__mad,ts__resp_time_series__energy,ts__resp_time_series__q10,ts__resp_time_series__q25,ts__resp_time_series__q50,ts__resp_time_series__q75,ts__resp_time_series__q90,ts__resp_time_series__slope,ts__resp_time_series__diff_mean,ts__resp_time_series__diff_std,ts__resp_time_series__diff_abs_mean,ts__stress_time_series__len,ts__stress_time_series__mean,ts__stress_time_series__std,ts__stress_time_series__min,ts__stress_time_series__max,ts__stress_time_series__range,ts__stress_time_series__median,ts__stress_time_series__mad,ts__stress_time_series__energy,ts__stress_time_series__q10,ts__stress_time_series__q25,ts__stress_time_series__q50,ts__stress_time_series__q75,ts__stress_time_series__q90,ts__stress_time_series__slope,ts__stress_time_series__diff_mean,ts__stress_time_series__diff_std,ts__stress_time_series__diff_abs_mean
26,83,141.0,64.0,65.0,61.0,7.0,,16.0,,14.0,99.0,,1920.0,1980.0,0.0,1320.0,600.0,0.0,0.0,2274.0,785.0,4242.0,,,,,0.0,58.0,85.0,group4,13,dataset_user_13_train.csv,715.0,,14.617481430209228,64.0,141.0,77.0,,8.0,8401.262937062937,74.0,81.0,,99.0,112.0,-0.031206552238428678,-0.0392156862745098,5.902202736602295,3.910364145658263,647.0,15.567233384853168,3.076265361536403,7.0,,17.0,16.0,2.0,251.80216383307572,11.0,13.0,16.0,18.0,19.0,0.0017863576823482265,0.007739938080495356,2.5916516663341125,1.9489164086687307,385.0,,24.22186063530618,,99.0,88.0,,20.0,,22.0,35.0,,77.0,88.0,-0.11846885303815355,-0.171875,13.156178864613704,8.78125
26,82,152.0,53.0,54.0,55.0,8.0,23.0,17.0,15.0,15.0,99.0,31.0,25680.0,0.0,0.0,4560.0,,5100.0,480.0,3258.0,828.0,6539.0,,15.0,12.0,22.0,0.0,13.0,58.0,group4,22,dataset_user_22_train.csv,700.0,75.03714285714285,16.83733242723758,53.0,152.0,99.0,74.0,12.0,5914.068571428571,56.0,60.75,74.0,84.0,95.0,0.045756828075159336,-0.00715307582260372,6.918591014303841,3.855507868383405,622.0,15.932475884244372,2.451839648959415,8.0,22.0,14.0,16.0,2.0,259.85530546623795,13.0,14.0,16.0,18.0,19.0,0.0035422359425645545,-0.00322061191626409,2.3391898754465346,1.7262479871175522,382.0,30.74607329842932,21.045846807080206,1.0,89.0,88.0,25.0,13.0,1388.2486910994764,6.100000000000001,15.0,25.0,44.75,67.0,0.11861548726856698,-0.013123359580052493,10.175485747232488,6.139107611548557
26,80,140.0,63.0,64.0,64.0,7.0,22.0,14.0,17.0,17.0,99.0,24.0,25620.0,0.0,0.0,7440.0,12060.0,6120.0,0.0,2408.0,665.0,11786.0,,17.0,14.0,20.0,0.0,25.0,68.0,group4,31,dataset_user_31_train.csv,678.0,79.67109144542773,15.043185297086957,63.0,140.0,77.0,75.0,7.0,6573.780235988201,67.0,69.0,75.0,85.0,102.0,0.02175340955913463,-0.0014771048744460858,5.737873156901431,3.658788774002954,568.0,15.514084507042254,2.570104167048153,8.0,21.0,13.0,16.0,2.0,247.29225352112675,12.0,14.0,16.0,18.0,18.0,-0.008744781387668588,-0.001763668430335097,2.0977010328356456,1.529100529100529,353.0,23.991501416430594,12.492601153540553,6.0,97.0,91.0,21.0,4.0,731.657223796034,14.200000000000003,18.0,21.0,25.0,37.0,0.028938342710729526,0.014204545454545454,9.345169051147485,5.139204545454546
26,85,123.0,60.0,62.0,58.0,8.0,23.0,15.0,15.0,13.0,96.0,37.0,22320.0,0.0,0.0,5220.0,14700.0,2400.0,,2510.0,329.0,3006.0,,15.0,10.0,20.0,,,,group4,4,dataset_user_4_train.csv,720.0,76.88055555555556,10.502230436236031,60.0,123.0,63.0,75.0,6.0,6020.916666666667,65.0,69.0,75.0,83.0,92.0,-0.00930084741675813,-0.02642559109874826,4.90670936782107,3.433936022253129,626.0,15.138977635782748,2.4962940409328715,8.0,22.0,14.0,15.0,2.0,235.42012779552715,12.0,13.0,15.0,17.0,19.0,0.0010546249445862693,0.0032,,,378.0,36.34656084656085,18.57371988005649,9.0,92.0,83.0,30.0,9.0,1666.0555555555557,19.0,23.0,30.0,44.0,65.0,,-0.10344827586206896,9.55383538704547,6.1458885941644565
26,89,104.0,61.0,63.0,61.0,8.0,23.0,16.0,14.0,15.0,,30.0,29197.0,0.0,0.0,5580.0,18420.0,5220.0,1380.0,1887.0,68.0,1714.0,,14.0,11.0,22.0,1.0,31.0,73.0,group4,40,dataset_user_40_train.csv,720.0,77.85833333333333,8.248699392429492,61.0,104.0,43.0,78.0,5.0,6129.961111111111,67.0,72.0,78.0,83.0,88.10000000000002,0.010761916336001163,-0.037552155771905425,4.052504178129987,,672.0,14.941964285714286,2.2108823811967917,8.0,22.0,14.0,15.0,2.0,228.15029761904762,12.0,13.0,15.0,16.0,18.0,0.0017443597617397345,-0.0014903129657228018,2.0474980223544796,1.4798807749627423,424.0,30.169811320754718,16.451169424575816,5.0,88.0,83.0,25.5,8.5,1180.8584905660377,13.0,19.0,25.5,37.0,54.39999999999998,-0.004761927251832097,,8.736719354380648,5.404255319148936
27,45,111.0,53.0,54.0,60.0,6.0,23.0,15.0,14.0,15.0,96.0,23.0,36180.0,0.0,0.0,2280.0,19500.0,14400.0,660.0,1673.0,184.0,2823.0,,14.0,11.0,18.0,1.0,5.0,60.0,group4,13,dataset_user_13_train.csv,720.0,71.24722222222222,13.730035730938194,53.0,111.0,58.0,,11.0,5264.680555555556,56.0,58.0,,82.0,90.0,0.0386253638606556,0.0013908205841446453,4.837411952051609,3.0806675938803894,654.0,14.562691131498472,2.374343515774401,6.0,22.0,16.0,14.0,1.0,217.70948012232415,12.0,13.0,14.0,16.0,18.0,0.003019201566849743,,2.03678338243264,1.3644716692189893,418.0,22.669856459330145,23.98715965280302,1.0,94.0,93.0,12.0,10.0,1089.3062200956938,2.0,3.0,12.0,36.75,61.0,0.12671995073432293,0.02877697841726619,10.163608221363106,5.721822541966427
27,76,136.0,62.0,64.0,65.0,8.0,23.0,15.0,17.0,18.0,95.0,28.0,26700.0,0.0,0.0,7020.0,14640.0,5040.0,1260.0,2184.0,441.0,6632.0,,17.0,12.0,21.0,1.0,20.0,68.0,group4,31,dataset_user_31_train.csv,720.0,80.50416666666666,12.248695367035806,62.0,136.0,74.0,79.0,8.0,6630.951388888889,66.0,71.0,79.0,86.0,97.0,0.025037422911695424,0.0013908205841446453,5.038240223217034,3.420027816411683,616.0,15.857142857142858,2.5664634604602403,8.0,22.0,14.0,16.0,2.0,258.0357142857143,12.0,14.0,16.0,18.0,19.0,-0.0033626491309220494,-0.0032520325203252032,2.199036557678854,1.5772357723577235,387.0,28.170542635658915,14.787796507436116,8.0,90.0,82.0,24.0,7.0,1012.2583979328166,15.0,18.0,24.0,34.0,49.0,0.047138540684527476,-0.0051813471502590676,10.91773164834855,6.803108808290156
27,79,117.0,50.0,54.0,58.0,8.0,22.0,16.0,13.0,13.0,86.0,26.0,25844.0,0.0,0.0,3960.0,16620.0,5280.0,120.0,2533.0,352.0,6492.0,,13.0,8.0,20.0,0.0,11.0,60.0,group4,4,dataset_user_4_train.csv,720.0,72.02916666666667,11.22103601747876,50.0,117.0,67.0,71.0,8.0,5314.1125,57.0,63.75,71.0,80.0,87.0,0.028768654389122413,0.015299026425591099,5.513270336766705,3.659248956884562,603.0,14.81592039800995,2.5776714279261377,8.0,22.0,14.0,15.0,2.0,226.15588723051408,12.0,13.0,15.0,16.0,18.0,0.0046495318177106355,-0.0016611295681063123,2.4149996178612163,1.6993355481727574,380.0,26.563157894736843,19.446518035677013,1.0,83.0,82.0,23.0,13.0,1083.7684210526315,4.0,11.0,23.0,40.0,58.10000000000002,0.1062765779468512,0.04221635883905013,11.69233162523435,6.812664907651715
27,87,141.0,62.0,64.0,62.0,8.0,22.0,16.0,15.0,14.0,99.0,38.0,30240.0,0.0,0.0,5520.0,20340.0,4380.0,360.0,2852.0,1033.0,12228.0,,15.0,10.0,21.0,0.0,15.0,69.0,group4,40,dataset_user_40_train.csv,720.0,86.19722222222222,17.07629913898063,62.0,141.0,79.0,84.0,12.0,7721.561111111111,66.0,71.0,84.0,96.0,110.0,0.04162864897501732,0.008344923504867872,4.973077718024501,3.2211404728789987,597.0,15.177554438860971,2.1404531641392976,8.0,21.0,13.0,15.0,1.0,234.9396984924623,13.0,14.0,15.0,17.0,18.0,0.001132911984221347,0.0016778523489932886,2.163997017292714,1.5419463087248322,348.0,37.89942528735632,25.47996056657669,5.0,98.0,93.0,36.5,22.5,2085.594827586207,8.700000000000003,13.75,36.5,57.0,76.0,0.16784017139015608,0.023054755043227664,10.272626051788498,6.265129682997118
28,77,109.0,60.0,61.0,61.0,8.0,22.0,14.0,15.0,15.0,96.0,40.0,14940.0,0.0,0.0,3120.0,11520.0,300.0,1620.0,1679.0,190.0,5816.0,,15.0,11.0,19.0,2.0,21.0,68.0,group4,13,dataset_user_13_train.csv,,78.54185692541857,10.109077775803614,60.0,109.0,49.0,77.0,7.0,6271.016742770167,66.0,71.0,77.0,86.0,92.0,0.023252541983303832,0.04420731707317073,5.225949264307604,3.535060975609756,581.0,14.85025817555938,2.4974935667163276,9.0,20.0,11.0,15.0,2.0,226.76764199655767,11.0,13.0,15.0,16.0,18.0,-0.006322930236001646,0.0034482758620689655,2.4865129659994203,1.8103448275862069,370.0,39.894594594594594,21.49122317329321,6.0,94.0,88.0,34.5,13.5,2053.451351351351,16.0,23.0,34.5,55.0,73.10000000000002,0.10999590741882505,0.14092140921409213,12.810128116019646,8.422764227642276
28,84,151.0,62.0,67.0,65.0,8.0,23.0,16.0,18.0,17.0,95.0,27.0,25500.0,0.0,0.0,5640.0,16320.0,3540.0,1260.0,2344.0,601.0,9490.0,,18.0,,21.0,1.0,22.0,71.0,group4,31,dataset_user_31_train.csv,720.0,81.00416666666666,14.83759243629355,62.0,151.0,89.0,76.0,6.0,6781.829166666666,69.0,71.0,76.0,85.0,103.0,0.022864997167561404,-0.005563282336578581,5.470616636131079,3.4853963838664814,638.0,16.58307210031348,2.437011241467669,8.0,22.0,14.0,17.0,1.0,280.9373040752351,13.0,15.0,17.0,18.0,19.0,-0.0023530206004361265,0.0,2.3420261190322367,1.7299843014128728,402.0,26.756218905472636,13.715309876441246,3.0,90.0,87.0,22.0,3.0,904.0049751243781,16.0,19.0,22.0,28.0,49.0,0.03698579188117258,-0.014962593516209476,9.079300156552009,5.082294264339152
28,80,135.0,59.0,62.0,62.0,8.0,22.0,15.0,14.0,14.0,97.0,34.0,34171.0,0.0,0.0,6060.0,21120.0,7020.0,720.0,2306.0,487.0,5580.0,,14.0,11.0,19.0,1.0,18.0,68.0,group4,40,dataset_user_40_train.csv,720.0,81.09166666666667,14.187531204077287,59.0,135.0,76.0,79.0,10.0,6777.144444444444,65.0,69.0,79.0,91.0,100.0,0.04624182659817375,0.008344923504867872,4.5296043557416255,3.0097357440890127,615.0,14.71869918699187,2.0235744593264573,,21.0,12.0,15.0,1.0,220.7349593495935,12.0,13.0,15.0,16.0,17.0,6.417670674443536e-05,0.004885993485342019,2.2188800994639846,1.506514657980456,371.0,34.17789757412399,22.411386374911608,3.0,96.0,93.0,25.0,11.0,1670.398921832884,11.0,17.0,25.0,49.0,69.0,0.13951595278436424,0.0,10.246159465076843,6.6
29,79,139.0,61.0,63.0,65.0,8.0,22.0,16.0,17.0,17.0,92.0,22.0,25620.0,0.0,0.0,6960.0,11760.0,6900.0,60.0,2213.0,470.0,8716.0,,17.0,13.0,19.0,0.0,16.0,67.0,group4,31,dataset_user_31_train.csv,699.0,77.63948497854078,14.302432849994482,61.0,139.0,78.0,74.0,7.0,6232.44921316166,65.0,67.0,74.0,82.0,98.0,0.013625757397416472,0.0,5.3370629270863095,3.3810888252148996,595.0,16.346218487394957,2.2486892509240226,9.0,22.0,13.0,17.0,1.0,272.255462184874,13.0,15.0,17.0,18.0,19.0,-0.001290099118760784,0.0016835016835016834,2.209178251362588,1.5437710437710437,380.0,22.25263157894737,11.220721827848248,3.0,82.0,79.0,19.0,4.0,621.0842105263158,13.0,16.0,19.0,25.0,37.0,0.021251641558969823,-0.002638522427440633,8.400433045986329,4.788918205804749
29,89,125.0,61.0,64.0,63.0,8.0,22.0,15.0,14.0,14.0,96.0,39.0,25080.0,0.0,0.0,4920.0,14580.0,5580.0,0.0,2187.0,368.0,4844.0,,14.0,11.0,19.0,0.0,25.0,70.0,group4,40,dataset_user_40_train.csv,701.0,82.03851640513552,11.880765215552302,61.0,125.0,64.0,83.0,9.0,6871.470756062768,67.0,71.0,83.0,89.0,98.0,0.039722531391575625,-0.0014285714285714286,4.8557769087711495,3.2985714285714285,614.0,14.646579804560261,1.9705931817427222,8.0,20.0,12.0,15.0,1.0,218.40553745928338,12.0,13.0,15.0,16.0,17.0,-0.00016311917666418565,-0.0032626427406199023,2.1996564594276222,1.5693311582381728,390.0,38.71025641025641,21.429326836188825,5.0,93.0,88.0,38.0,19.0,1957.7,14.0,19.0,38.0,56.0,67.0,0.12001323024932647,0.02056555269922879,9.961343726215912,6.4113110539845755
