day,label,hr_maxHeartRate,hr_minHeartRate,hr_restingHeartRate,hr_lastSevenDaysAvgRestingHeartRate,resp_lowestRespirationValue,resp_highestRespirationValue,resp_avgWakingRespirationValue,resp_avgSleepRespirationValue,resp_avgTomorrowSleepRespirationValue,str_maxStressLevel,str_avgStressLevel,sleep_sleepTimeSeconds,sleep_napTimeSeconds,sleep_unmeasurableSleepSeconds,sleep_deepSleepSeconds,sleep_lightSleepSeconds,sleep_remSleepSeconds,sleep_awakeSleepSeconds,act_totalCalories,act_activeKilocalories,act_distance,act_activeTime,sleep_averageRespirationValue,sleep_lowestRespirationValue,sleep_highestRespirationValue,sleep_awakeCount,sleep_avgSleepStress,sleep_avgHeartRate,client_id,user_id,source_file,ts__hr_time_series__len,ts__hr_time_series__mean,ts__hr_time_series__std,ts__hr_time_series__min,ts__hr_time_series__max,ts__hr_time_series__range,ts__hr_time_series__median,ts__hr_time_series__mad,ts__hr_time_series__energy,ts__hr_time_series__q10,ts__hr_time_series__q25,ts__hr_time_series__q50,ts__hr_time_series__q75,ts__hr_time_series__q90,ts__hr_time_series__slope,ts__hr_time_series__diff_mean,ts__hr_time_series__diff_std,ts__hr_time_series__diff_abs_mean,ts__resp_time_series__len,ts__resp_time_series__mean,ts__resp_time_series__std,ts__resp_time_series__min,ts__resp_time_series__max,ts__resp_time_series__range,ts__resp_time_series__median,ts__resp_time_series__mad,ts__resp_time_series__energy,ts__resp_time_series__q10,ts__resp_time_series__q25,ts__resp_time_series__q50,ts__resp_time_series__q75,ts__resp_time_series__q90,ts__resp_time_series__slope,ts__resp_time_series__diff_mean,ts__resp_time_series__diff_std,ts__resp_time_series__diff_abs_mean,ts__stress_time_series__len,ts__stress_time_series__mean,ts__stress_time_series__std,ts__stress_time_series__min,ts__stress_time_series__max,ts__stress_time_series__range,ts__stress_time_series__median,ts__stress_time_series__mad,ts__stress_time_series__energy,ts__stress_time_series__q10,ts__stress_time_series__q25,ts__stress_time_series__q50,ts__stress_time_series__q75,ts__stress_time_series__q90,ts__stress_time_series__slope,ts__stress_time_series__diff_mean,ts__stress_time_series__diff_std,ts__stress_time_series__diff_abs_mean
2,65,148.0,44.0,48.0,,6.0,19.0,13.0,12.0,13.0,99.0,21.0,17820.0,,1500.0,3840.0,10440.0,3540.0,660.0,3842.0,1354.0,7835.0,,12.0,9.0,17.0,1.0,10.0,53.0,group0,18,dataset_user_18_train.csv,442.0,74.82126696832579,25.672796670649827,44.0,148.0,104.0,64.0,12.0,6257.314479638009,50.0,55.25,64.0,90.0,117.90000000000003,0.016418652892655584,-0.02040816326530612,7.202735737272085,4.814058956916099,376.0,12.86968085106383,1.9286573171717487,7.0,20.0,13.0,13.0,1.0,169.34840425531914,11.0,12.0,13.0,14.0,15.0,0.001220497770754557,-0.0026666666666666666,1.876874944037443,1.2826666666666666,209.0,20.803827751196174,21.237656920496732,1.0,93.0,92.0,16.0,8.0,883.8373205741627,2.0,6.0,16.0,23.0,53.400000000000034,0.08531205636468792,-0.038461538461538464,12.356813035826303,6.4326923076923075
2,72,130.0,50.0,53.0,53.0,7.0,21.0,15.0,15.0,15.0,99.0,28.0,27240.0,0.0,0.0,3240.0,17280.0,6720.0,2460.0,2694.0,359.0,5446.0,,15.0,8.0,18.0,3.0,16.0,60.0,group0,27,dataset_user_27_train.csv,671.0,69.45007451564828,12.105846987758424,50.0,130.0,80.0,67.0,6.0,4969.864381520119,58.0,62.0,67.0,75.0,85.0,0.027422394097216706,-0.0014925373134328358,6.161144314562813,3.944776119402985,620.0,14.703225806451613,1.972959766273511,8.0,20.0,12.0,15.0,1.0,220.0774193548387,12.0,13.0,15.0,16.0,17.0,4.053248099316209e-05,0.0016155088852988692,2.057728402510734,1.4717285945072698,402.0,27.27363184079602,15.28257067419361,4.0,92.0,88.0,24.0,7.0,977.407960199005,12.0,18.0,24.0,32.75,48.0,0.059309524049215495,-0.014962593516209476,10.73831908722448,6.633416458852868
2,81,157.0,54.0,55.0,55.0,8.0,25.0,16.0,18.0,17.0,99.0,44.0,22020.0,0.0,0.0,,7200.0,5160.0,60.0,2937.0,667.0,4902.0,,18.0,13.0,21.0,0.0,15.0,62.0,group0,36,dataset_user_36_train.csv,689.0,78.97387518142236,16.043189610500452,54.0,157.0,103.0,80.0,12.0,6494.256894049347,60.0,64.0,80.0,88.0,98.0,0.020575642664373416,0.0029069767441860465,5.299187380940913,3.3372093023255816,636.0,16.459119496855347,2.4921061244268947,8.0,24.0,16.0,17.0,1.0,277.1132075471698,13.0,15.0,17.0,18.0,19.0,-0.002253077270586875,-0.0031496062992125984,2.375728218498306,1.6409448818897638,394.0,44.30456852791878,28.19896008165777,6.0,99.0,93.0,40.0,25.0,2758.07614213198,12.0,,40.0,71.0,80.0,0.08013113898544848,-0.017811704834605598,10.06630376788035,5.910941475826972
2,22,192.0,50.0,52.0,58.0,8.0,21.0,13.0,15.0,17.0,100.0,36.0,28500.0,0.0,0.0,3900.0,16980.0,7620.0,300.0,,,10083.0,,,,,,,,group0,9,dataset_user_9_train.csv,720.0,89.39861111111111,,50.0,192.0,,,,,56.0,60.0,,,,0.08630904959307409,0.0737134909596662,7.250254725272347,4.660639777468707,514.0,13.945525291828794,2.0877979333378547,8.0,,11.0,14.0,1.0,198.83657587548637,11.0,13.0,14.0,15.0,16.0,-0.004539890393127998,0.0,1.9970738828514212,1.3528265107212476,265.0,33.943396226415096,,0.0,99.0,99.0,11.0,10.0,2493.9735849056606,1.0,4.0,11.0,76.0,89.6,,0.25757575757575757,10.361000019099313,5.325757575757576
3,54,109.0,42.0,45.0,46.0,7.0,20.0,13.0,13.0,12.0,96.0,42.0,27720.0,0.0,0.0,4500.0,16800.0,6420.0,1140.0,2314.0,92.0,1583.0,,13.0,8.0,16.0,2.0,14.0,52.0,group0,0,dataset_user_0_train.csv,598.0,67.07692307692308,14.592712568188334,42.0,109.0,67.0,70.0,12.0,4712.260869565217,48.0,53.0,70.0,78.0,85.0,0.05637306526378437,0.0033500837520938024,6.833751259822562,4.844221105527638,559.0,13.005366726296959,1.9579588052467112,8.0,19.0,11.0,13.0,1.0,172.9731663685152,11.0,12.0,13.0,14.0,16.0,0.0019279545161015525,-0.0017921146953405018,2.03156022103557,1.485663082437276,364.0,42.23626373626374,28.332779200938347,2.0,94.0,92.0,45.0,28.0,2586.6483516483518,8.0,15.0,45.0,69.0,78.0,0.19195225695848367,0.06611570247933884,12.9178814738229,8.975206611570249
3,65,145.0,43.0,49.0,58.0,6.0,19.0,13.0,13.0,12.0,99.0,30.0,18480.0,,0.0,,9120.0,2580.0,1080.0,3353.0,865.0,6804.0,,13.0,8.0,16.0,1.0,7.0,51.0,group0,18,dataset_user_18_train.csv,433.0,74.08775981524249,20.996572090565653,43.0,145.0,102.0,73.0,17.0,5929.852193995381,50.0,53.0,73.0,86.0,106.0,0.06789164298662921,,7.0615492762372645,4.877314814814815,327.0,12.98165137614679,1.9409398305619938,7.0,19.0,12.0,13.0,1.0,172.29051987767585,11.0,12.0,13.0,14.0,15.0,0.003305662594533302,0.003067484662576687,1.9822811211577889,1.3773006134969326,193.0,28.89637305699482,26.084550393455203,1.0,85.0,84.0,20.0,17.0,1515.4041450777202,3.0,5.0,20.0,52.0,68.60000000000002,,0.109375,12.094829974388851,7.682291666666667
3,81,114.0,55.0,56.0,55.0,8.0,22.0,16.0,17.0,17.0,95.0,24.0,23068.0,0.0,0.0,6840.0,9540.0,6720.0,120.0,2660.0,390.0,3958.0,,17.0,14.0,19.0,0.0,13.0,61.0,group0,36,dataset_user_36_train.csv,606.0,70.97524752475248,13.837376365290678,55.0,114.0,59.0,66.0,8.0,5228.958745874587,57.0,60.0,66.0,79.0,92.5,0.022446926435941483,0.019834710743801654,5.767931004428973,3.4909090909090907,542.0,16.330258302583026,2.236845005590739,8.0,21.0,13.0,17.0,1.0,271.6808118081181,13.0,15.0,17.0,18.0,18.0,-0.0013965998873027813,0.0036968576709796672,2.0293560009802887,1.3752310536044363,351.0,24.13960113960114,18.917135205926794,4.0,92.0,88.0,17.0,7.0,940.5783475783476,8.0,11.0,17.0,29.0,54.0,0.0540023865023865,0.06,12.384061184787946,6.442857142857143
3,86,133.0,50.0,52.0,56.0,7.0,23.0,14.0,17.0,16.0,99.0,46.0,,0.0,0.0,,12360.0,0.0,1320.0,2257.0,584.0,7551.0,,17.0,,,1.0,,,group0,9,dataset_user_9_train.csv,699.0,81.69957081545064,15.342485444526728,50.0,133.0,83.0,79.0,5.0,6910.211731044349,62.0,,79.0,87.0,99.20000000000005,-0.01381071257284103,-0.0673352435530086,6.476299666398021,4.090257879656161,562.0,14.813167259786477,2.541954918625249,8.0,21.0,13.0,15.0,2.0,225.8914590747331,11.0,13.0,15.0,17.0,17.0,-0.004949337243920784,0.0017825311942959,2.146587980921687,1.4955436720142603,366.0,45.221311475409834,21.439779289557773,1.0,97.0,96.0,,11.5,2504.6311475409834,10.0,,,59.75,69.5,-0.1075652393665355,-0.09863013698630137,13.272739527385877,8.887671232876713
4,96,120.0,,,48.0,8.0,21.0,14.0,12.0,12.0,96.0,45.0,22860.0,0.0,0.0,2400.0,20460.0,,1620.0,2724.0,502.0,5403.0,,12.0,8.0,16.0,1.0,,,group0,0,dataset_user_0_train.csv,633.0,72.5039494470774,12.784780651751525,,120.0,68.0,69.0,7.0,5420.273301737757,60.0,63.0,69.0,79.0,90.0,0.03341508529499877,-0.028481012658227847,6.716629577589558,4.658227848101266,545.0,13.245871559633027,2.024190045746999,8.0,19.0,11.0,13.0,1.0,179.55045871559633,11.0,12.0,13.0,15.0,16.0,0.004533708331603637,-0.001838235294117647,2.292490202110656,1.71875,341.0,43.58651026392962,21.095280145567695,,94.0,,38.0,15.0,2344.794721407625,21.0,25.0,38.0,58.0,77.0,0.07448256660281029,-0.1,13.502352736162862,9.623529411764705
4,79,101.0,48.0,50.0,57.0,7.0,22.0,13.0,12.0,12.0,98.0,29.0,17640.0,0.0,720.0,5880.0,9960.0,1800.0,600.0,2525.0,37.0,806.0,,12.0,8.0,16.0,1.0,15.0,55.0,group0,18,dataset_user_18_train.csv,351.0,64.02564102564102,10.112862987723078,48.0,101.0,53.0,64.0,8.0,4201.552706552707,51.0,55.0,64.0,71.0,78.0,0.05225579975579977,-0.045714285714285714,5.753326633082706,3.7714285714285714,347.0,13.043227665706052,1.831796951653658,7.0,21.0,14.0,13.0,1.0,173.4812680115274,11.0,12.0,13.0,14.0,15.0,0.0037110136774160933,-0.005780346820809248,1.662219109485104,1.115606936416185,214.0,28.317757009345794,19.65073451379387,2.0,76.0,74.0,24.0,14.0,1188.0467289719627,5.0,12.25,24.0,42.0,57.0,0.1534485767025539,-0.16901408450704225,14.014733275850414,8.60093896713615
4,80,126.0,53.0,54.0,55.0,7.0,23.0,17.0,17.0,17.0,98.0,23.0,23564.0,0.0,0.0,6780.0,10260.0,6540.0,60.0,2451.0,181.0,,,17.0,14.0,20.0,0.0,16.0,60.0,group0,36,dataset_user_36_train.csv,600.0,68.35,11.264879049506035,53.0,126.0,73.0,67.0,8.0,4798.62,56.0,59.0,67.0,75.0,81.0,0.029711026975074925,-0.01669449081803005,5.223203824167791,3.2554257095158596,578.0,17.07266435986159,2.2861657422069177,7.0,22.0,15.0,17.0,1.0,296.70242214532874,14.0,16.0,17.0,18.0,20.0,,-0.0017331022530329288,2.1731775435687055,1.4367417677642982,376.0,23.04255319148936,16.95592841382713,2.0,94.0,92.0,21.0,10.0,818.4627659574468,4.0,11.0,21.0,29.25,46.5,0.08326790450928381,-0.04,10.151702648652918,5.8693333333333335
4,85,122.0,46.0,52.0,55.0,6.0,22.0,14.0,16.0,16.0,99.0,21.0,37500.0,1500.0,0.0,3240.0,20940.0,13320.0,420.0,1922.0,249.0,6888.0,,16.0,11.0,19.0,1.0,6.0,58.0,group0,9,dataset_user_9_train.csv,720.0,68.29444444444445,13.309748817323598,46.0,122.0,76.0,65.0,9.0,4841.280555555555,54.0,58.0,65.0,76.0,85.0,0.040947384800768004,0.08623087621696801,6.61315897339055,4.372739916550765,598.0,15.008361204013378,2.0112385716119525,9.0,22.0,13.0,15.0,1.0,229.29598662207357,12.0,14.0,15.0,16.0,17.0,-0.002096652519048304,-0.0016750418760469012,2.051676735926149,1.3919597989949748,400.0,20.7325,20.825968014716626,1.0,97.0,96.0,12.0,9.0,863.5575,2.0,4.75,12.0,31.25,56.10000000000002,0.11726107663172895,0.22556390977443608,11.907296392916935,7.243107769423559
5,75,94.0,39.0,40.0,47.0,7.0,19.0,13.0,12.0,13.0,93.0,,30960.0,0.0,0.0,5700.0,15660.0,9600.0,60.0,2231.0,9.0,155.0,,12.0,9.0,17.0,0.0,7.0,46.0,group0,0,dataset_user_0_train.csv,,,12.702108994048583,39.0,94.0,55.0,,6.0,3042.923753665689,42.0,,,,74.0,0.0778899551794788,0.0,5.655814290985662,3.835294117647059,,12.564179104477612,,9.0,19.0,10.0,13.0,1.0,160.9641791044776,10.0,11.0,13.0,14.0,15.0,,-0.011976047904191617,,,,,24.2223739355735,1.0,91.0,90.0,7.0,5.0,972.7927927927927,2.0,3.0,7.0,,67.0,0.24148341267834803,0.20361990950226244,,
5,57,101.0,45.0,48.0,56.0,6.0,17.0,13.0,12.0,12.0,96.0,12.0,24060.0,0.0,0.0,3420.0,16560.0,4080.0,1740.0,2515.0,27.0,788.0,,12.0,10.0,16.0,2.0,8.0,51.0,group0,18,dataset_user_18_train.csv,361.0,,7.546715085867335,45.0,101.0,56.0,53.0,4.0,3070.3850415512466,47.0,50.0,53.0,,63.0,-0.0020591971350300674,0.019444444444444445,5.9345653891439,3.6972222222222224,358.0,12.70949720670391,,8.0,17.0,9.0,13.0,1.0,163.49720670391062,11.0,12.0,13.0,14.0,14.0,0.00036876922225917186,-0.0056022408963585435,1.6618884971025285,1.0868347338935573,229.0,11.655021834061136,10.658196248440241,1.0,76.0,75.0,9.0,5.0,249.43668122270742,2.0,5.0,9.0,15.0,,0.023163090943611155,0.08333333333333333,8.918593003921115,5.25
5,84,112.0,54.0,56.0,53.0,8.0,23.0,14.0,,14.0,96.0,43.0,,,,,,,,2782.0,447.0,8500.0,,,,,,,,group0,27,dataset_user_27_train.csv,371.0,78.90296495956873,12.432297163933828,54.0,112.0,58.0,77.0,8.0,6380.239892183288,64.0,70.0,77.0,88.0,96.0,-0.05718257166826857,-0.1,6.602067653189969,4.543243243243243,304.0,14.388157894736842,2.3870520855816655,7.0,21.0,14.0,14.0,2.0,212.7171052631579,11.0,13.0,14.0,16.0,17.0,0.006899512211790635,0.006600660066006601,2.6313587441714628,2.0132013201320134,193.0,42.21243523316062,21.501691722266422,5.0,88.0,83.0,40.0,16.0,2244.2124352331607,15.400000000000006,25.0,40.0,59.0,75.40000000000003,-0.17351002884461303,-0.3177083333333333,12.71351392868748,8.859375
5,75,146.0,45.0,55.0,55.0,8.0,23.0,16.0,17.0,17.0,96.0,24.0,22080.0,0.0,0.0,4800.0,11580.0,5700.0,180.0,2699.0,429.0,5283.0,,17.0,15.0,20.0,0.0,11.0,60.0,group0,36,dataset_user_36_train.csv,635.0,70.08188976377953,13.834211941807169,45.0,146.0,101.0,67.0,7.0,5102.856692913386,57.400000000000006,60.5,67.0,75.0,87.60000000000002,0.043836816987365294,0.017350157728706624,6.158117561867485,3.7523659305993693,571.0,16.669001751313484,2.1931438026384007,9.0,22.0,13.0,17.0,1.0,282.6654991243433,14.0,16.0,17.0,18.0,19.0,-0.001310939037918483,0.0035087719298245615,2.125035802569866,1.456140350877193,357.0,23.76750700280112,16.105369346779025,1.0,95.0,94.0,21.0,9.0,824.2773109243698,9.0,12.0,21.0,28.0,46.0,0.08281802457973964,0.03651685393258427,10.37831107052984,5.74438202247191
5,80,151.0,54.0,56.0,55.0,9.0,22.0,14.0,16.0,16.0,99.0,28.0,30840.0,0.0,0.0,3540.0,21060.0,6240.0,420.0,2114.0,441.0,7459.0,,16.0,12.0,19.0,1.0,18.0,61.0,group0,9,dataset_user_9_train.csv,619.0,73.23909531502423,16.92311865172748,54.0,151.0,97.0,68.0,9.0,5650.357027463651,58.0,60.0,68.0,83.0,95.0,0.06191709752806397,-0.021035598705501618,6.322345246265203,4.050161812297735,529.0,15.173913043478262,1.8941757313732144,9.0,21.0,12.0,15.0,1.0,233.83553875236294,12.800000000000004,14.0,15.0,16.0,17.0,-0.003578793607148995,-0.001893939393939394,2.026808071438467,1.3882575757575757,332.0,28.382530120481928,24.772119157924173,3.0,97.0,94.0,16.0,8.0,1419.2259036144578,7.100000000000001,10.0,16.0,40.0,73.90000000000003,0.19473091188957678,0.1782477341389728,11.349499021868285,6.697885196374623
