day,label,hr_maxHeartRate,hr_minHeartRate,hr_restingHeartRate,hr_lastSevenDaysAvgRestingHeartRate,resp_lowestRespirationValue,resp_highestRespirationValue,resp_avgWakingRespirationValue,resp_avgSleepRespirationValue,resp_avgTomorrowSleepRespirationValue,str_maxStressLevel,str_avgStressLevel,sleep_sleepTimeSeconds,sleep_napTimeSeconds,sleep_unmeasurableSleepSeconds,sleep_deepSleepSeconds,sleep_lightSleepSeconds,sleep_remSleepSeconds,sleep_awakeSleepSeconds,act_totalCalories,act_activeKilocalories,act_distance,act_activeTime,sleep_averageRespirationValue,sleep_lowestRespirationValue,sleep_highestRespirationValue,sleep_awakeCount,sleep_avgSleepStress,sleep_avgHeartRate,client_id,user_id,source_file,ts__hr_time_series__len,ts__hr_time_series__mean,ts__hr_time_series__std,ts__hr_time_series__min,ts__hr_time_series__max,ts__hr_time_series__range,ts__hr_time_series__median,ts__hr_time_series__mad,ts__hr_time_series__energy,ts__hr_time_series__q10,ts__hr_time_series__q25,ts__hr_time_series__q50,ts__hr_time_series__q75,ts__hr_time_series__q90,ts__hr_time_series__slope,ts__hr_time_series__diff_mean,ts__hr_time_series__diff_std,ts__hr_time_series__diff_abs_mean,ts__resp_time_series__len,ts__resp_time_series__mean,ts__resp_time_series__std,ts__resp_time_series__min,ts__resp_time_series__max,ts__resp_time_series__range,ts__resp_time_series__median,ts__resp_time_series__mad,ts__resp_time_series__energy,ts__resp_time_series__q10,ts__resp_time_series__q25,ts__resp_time_series__q50,ts__resp_time_series__q75,ts__resp_time_series__q90,ts__resp_time_series__slope,ts__resp_time_series__diff_mean,ts__resp_time_series__diff_std,ts__resp_time_series__diff_abs_mean,ts__stress_time_series__len,ts__stress_time_series__mean,ts__stress_time_series__std,ts__stress_time_series__min,ts__stress_time_series__max,ts__stress_time_series__range,ts__stress_time_series__median,ts__stress_time_series__mad,ts__stress_time_series__energy,ts__stress_time_series__q10,ts__stress_time_series__q25,ts__stress_time_series__q50,ts__stress_time_series__q75,ts__stress_time_series__q90,ts__stress_time_series__slope,ts__stress_time_series__diff_mean,ts__stress_time_series__diff_std,ts__stress_time_series__diff_abs_mean
15,86,,60.0,63.0,61.0,6.0,,16.0,14.0,14.0,99.0,37.0,28367.0,0.0,0.0,3120.0,18900.0,6360.0,0.0,2872.0,1164.0,7264.0,,14.0,,18.0,0.0,18.0,69.0,group3,30,dataset_user_30_train.csv,720.0,86.6125,22.263787472909655,60.0,,,83.0,13.0,7997.4013888888885,65.0,70.0,83.0,93.0,119.0,0.030384944801205262,-0.005563282336578581,6.304288862544849,4.008344923504868,618.0,15.537216828478964,2.698328624764762,7.0,27.0,,15.0,2.0,248.68608414239483,13.0,14.0,15.0,17.0,20.0,0.004059324823493496,0.0,2.158245280415922,1.3776337115072934,386.0,36.652849740932645,24.64018169687761,4.0,97.0,93.0,28.0,16.0,1950.5699481865286,11.0,16.0,28.0,57.0,73.0,0.1045779781531077,-0.01818181818181818,10.128893059771773,6.522077922077922
15,84,116.0,43.0,44.0,44.0,6.0,20.0,14.0,12.0,12.0,98.0,33.0,24600.0,0.0,1500.0,6180.0,13080.0,5340.0,1260.0,2958.0,620.0,11064.0,,12.0,8.0,16.0,2.0,21.0,48.0,group3,39,dataset_user_39_train.csv,699.0,64.63090128755364,15.206860347215875,43.0,116.0,73.0,63.0,13.0,4408.40200286123,47.0,50.0,63.0,75.0,86.0,0.043696995356795894,0.012893982808022923,5.916428968514428,3.651862464183381,588.0,,2.2808722147607403,7.0,19.0,12.0,13.0,2.0,,10.0,11.0,13.0,15.0,16.0,0.004811495290798459,0.008517887563884156,2.275324044377029,1.6814310051107326,367.0,32.43596730245232,20.180266970929907,3.0,91.0,88.0,25.0,11.0,1459.3351498637603,13.0,17.5,25.0,47.0,64.0,0.1068445681791257,0.01639344262295082,10.76321168567069,6.562841530054645
16,79,119.0,44.0,49.0,49.0,8.0,21.0,14.0,13.0,13.0,99.0,38.0,27000.0,0.0,0.0,6000.0,17220.0,3780.0,540.0,2597.0,432.0,6627.0,,13.0,10.0,18.0,1.0,11.0,53.0,group3,12,dataset_user_12_train.csv,697.0,72.76040172166428,17.54669879424805,44.0,119.0,75.0,71.0,15.0,5601.962697274032,50.0,58.0,71.0,88.0,97.0,0.030950392644978543,0.015804597701149427,7.478592642726366,4.8951149425287355,570.0,13.585964912280701,2.068259595204339,8.0,21.0,13.0,13.0,1.0,188.85614035087718,11.0,12.0,13.0,15.0,16.0,0.003053515740357206,0.005272407732864675,2.2811923711195714,1.6045694200351495,334.0,37.55688622754491,27.2458544427661,2.0,93.0,91.0,36.5,24.5,2152.8562874251497,7.0,11.0,36.5,58.0,78.69999999999999,0.13793824211198413,0.015015015015015015,12.072966963678848,7.900900900900901
16,72,128.0,39.0,42.0,40.0,7.0,21.0,14.0,14.0,15.0,99.0,32.0,24000.0,0.0,0.0,3660.0,15480.0,4860.0,,2733.0,513.0,10524.0,,14.0,10.0,17.0,,11.0,45.0,group3,21,dataset_user_21_train.csv,716.0,64.22625698324022,18.233331960168822,39.0,128.0,89.0,61.5,14.5,4457.466480446928,43.0,47.0,61.5,77.0,88.0,0.06811258445395095,0.02937062937062937,7.033425014604225,4.723076923076923,591.0,14.021996615905245,1.8288504077325016,7.0,19.0,12.0,14.0,1.0,199.9610829103215,12.0,13.0,14.0,15.0,16.0,0.0005683046894438101,0.00847457627118644,2.1236990542641507,1.5610169491525423,361.0,31.761772853185594,25.47387518770158,2.0,97.0,95.0,22.0,13.0,1657.7285318559557,7.0,,22.0,49.0,73.0,0.19312096029547554,0.06944444444444445,12.211477284470368,7.652777777777778
16,62,139.0,59.0,61.0,61.0,8.0,24.0,16.0,14.0,15.0,99.0,44.0,32700.0,0.0,0.0,3780.0,20100.0,8820.0,960.0,2265.0,557.0,6484.0,,14.0,11.0,19.0,1.0,18.0,68.0,group3,30,dataset_user_30_train.csv,720.0,84.56527777777778,15.404586796382562,59.0,139.0,80.0,85.0,11.0,7388.5875,66.0,70.0,85.0,94.0,102.0,0.04812282624001977,0.022253129346314324,6.838250834705141,4.275382475660639,632.0,15.441455696202532,2.3839633858875358,8.0,23.0,15.0,15.0,1.0,244.12183544303798,13.0,14.0,15.0,17.0,19.0,0.002141324620258393,0.001584786053882726,2.0993540683507925,1.4595879556259905,402.0,43.56467661691542,24.73867490066307,6.0,98.0,92.0,41.0,23.0,2509.8830845771145,13.0,21.0,41.0,67.0,76.0,0.1512289976144783,0.0773067331670823,11.718072608753518,8.012468827930174
16,74,98.0,43.0,43.0,44.0,6.0,21.0,13.0,12.0,11.0,90.0,26.0,27000.0,0.0,0.0,4080.0,16500.0,6420.0,1380.0,2533.0,195.0,7532.0,,12.0,7.0,19.0,2.0,18.0,,group3,39,dataset_user_39_train.csv,720.0,61.733333333333334,11.019729780917698,43.0,98.0,55.0,61.0,7.0,3932.438888888889,48.0,53.0,61.0,68.0,77.0,0.01865120624589683,-0.011126564673157162,5.663477775281049,3.755215577190542,646.0,12.31733746130031,2.2941390597430567,7.0,19.0,12.0,12.0,2.0,156.9798761609907,10.0,11.0,12.0,14.0,15.0,0.0018513533499150863,-0.007751937984496124,2.2004091375409627,1.6263565891472869,397.0,25.493702770780857,14.232261420125699,1.0,88.0,87.0,24.0,9.0,852.4861460957179,9.0,15.0,24.0,32.0,46.0,0.03005428639265329,-0.03535353535353535,11.698819876003492,6.934343434343434
17,78,109.0,46.0,50.0,49.0,7.0,21.0,14.0,13.0,13.0,97.0,34.0,26460.0,0.0,0.0,3540.0,20340.0,2580.0,1860.0,2319.0,154.0,4064.0,,13.0,10.0,18.0,1.0,9.0,54.0,group3,12,dataset_user_12_train.csv,720.0,67.31944444444444,13.410429594669228,46.0,109.0,63.0,66.0,11.0,4711.747222222222,51.0,55.0,66.0,76.25,86.0,0.04075097881490255,0.02364394993045897,6.946707333096627,4.9221140472878995,659.0,13.4597875569044,2.0611605855488997,8.0,21.0,13.0,13.0,1.0,185.4142640364188,11.0,12.0,13.0,15.0,16.0,0.0011645668766386813,-0.001519756838905775,2.2465774307477653,1.6428571428571428,415.0,33.82409638554217,26.54916598586341,1.0,93.0,92.0,25.0,20.0,1848.9277108433735,3.0,8.0,25.0,54.5,75.0,0.15650646062510915,0.0748792270531401,14.977332207635566,10.306763285024154
17,78,88.0,42.0,44.0,40.0,7.0,22.0,13.0,15.0,14.0,84.0,26.0,25680.0,0.0,0.0,3900.0,16800.0,4980.0,,2265.0,45.0,1643.0,,15.0,10.0,19.0,2.0,24.0,,group3,21,dataset_user_21_train.csv,716.0,57.476256983240226,9.49232241722262,42.0,88.0,46.0,56.0,7.0,3393.6243016759777,46.0,50.0,56.0,64.0,70.0,0.011707357180815024,-0.02097902097902098,6.185329509364883,4.387412587412587,657.0,13.80517503805175,2.2938812147101997,8.0,19.0,11.0,14.0,1.0,195.8447488584475,10.600000000000009,12.0,14.0,15.0,16.399999999999977,-0.0026558508184074217,-0.004573170731707317,2.0231082252285733,1.4679878048780488,435.0,25.593103448275862,15.915508182695154,,84.0,80.0,21.0,8.0,908.3103448275862,,,21.0,34.0,49.0,0.027107883085472864,-0.041474654377880185,12.643394429906357,8.170506912442397
17,84,133.0,58.0,63.0,62.0,8.0,,17.0,15.0,15.0,96.0,33.0,28200.0,0.0,0.0,1620.0,23280.0,3300.0,1320.0,1899.0,191.0,448.0,,15.0,10.0,21.0,1.0,,78.0,group3,30,dataset_user_30_train.csv,693.0,79.78643578643579,11.015952783282529,58.0,133.0,75.0,78.0,6.0,6487.226551226551,68.0,72.0,78.0,85.0,92.0,-0.0044682181161666765,-0.02601156069364162,4.87762554048188,3.378612716763006,667.0,16.176911544227885,2.717350669189016,9.0,26.0,17.0,16.0,2.0,269.07646176911544,13.0,14.0,16.0,18.0,20.0,0.003935562563434255,0.0,2.1574648675365853,1.4564564564564564,435.0,32.682758620689654,18.975617791021495,2.0,94.0,92.0,25.0,8.0,1428.2367816091953,15.0,19.0,25.0,40.5,65.0,-0.02910106904861525,-0.09907834101382489,10.242535736869636,6.5
17,86,108.0,43.0,43.0,44.0,7.0,21.0,13.0,11.0,11.0,97.0,32.0,20760.0,0.0,840.0,3420.0,11940.0,5400.0,600.0,3069.0,731.0,16228.0,,11.0,7.0,17.0,0.0,15.0,48.0,group3,39,dataset_user_39_train.csv,691.0,66.0520984081042,16.53283031518038,43.0,108.0,65.0,67.0,15.0,4636.214182344428,46.0,50.0,67.0,79.0,89.0,0.0390834078623337,0.0,6.043561671825598,3.863768115942029,539.0,12.37291280148423,2.1622690132201066,7.0,23.0,16.0,12.0,1.0,157.76437847866418,10.0,11.0,12.0,14.0,15.0,0.0036349382605357105,-0.0018587360594795538,2.1081353047932847,1.4739776951672863,350.0,31.934285714285714,24.032209848536226,2.0,93.0,91.0,21.0,13.0,1597.3457142857144,7.899999999999999,12.0,21.0,52.75,68.0,0.10903575889249244,0.022922636103151862,11.114900891627018,6.7908309455587395
18,63,131.0,46.0,52.0,50.0,7.0,20.0,14.0,13.0,13.0,99.0,33.0,23880.0,0.0,0.0,,12780.0,3840.0,780.0,2770.0,605.0,5124.0,,13.0,9.0,19.0,1.0,17.0,55.0,group3,12,dataset_user_12_train.csv,719.0,71.29068150208623,17.27629710549742,46.0,131.0,85.0,67.0,12.0,5380.831710709319,53.0,56.0,67.0,83.0,94.0,0.03665961570994482,-0.02924791086350975,6.595599296123928,4.527855153203342,627.0,13.594896331738436,1.9747624847638168,7.0,19.0,12.0,13.0,1.0,188.72089314194577,11.0,12.0,13.0,15.0,16.0,0.00351838849812993,-0.004792332268370607,2.0344421027235393,1.5,374.0,33.41711229946524,25.54177298196535,2.0,94.0,92.0,21.0,10.0,1769.0855614973261,11.0,14.0,21.0,55.75,76.0,0.07964307321758828,,15.2800526099415,8.989276139410189
18,99,,38.0,39.0,40.0,8.0,21.0,14.0,14.0,14.0,99.0,,22260.0,0.0,3300.0,7320.0,9660.0,5280.0,1020.0,,,15128.0,,14.0,9.0,20.0,1.0,8.0,45.0,group3,21,dataset_user_21_train.csv,,,,38.0,,,,16.5,,42.0,47.0,,,102.0,,0.05714285714285714,6.657217076613602,4.393984962406015,,13.802020202020202,2.371803209424918,8.0,,15.0,14.0,1.0,196.12121212121212,11.0,12.0,14.0,15.0,17.0,0.0002570434658719885,0.008097165991902834,,,,,,1.0,97.0,96.0,,,,3.0,8.0,,,90.0,,,10.346060800134717,5.811258278145695
18,75,146.0,63.0,65.0,62.0,8.0,23.0,17.0,15.0,15.0,92.0,32.0,29579.0,0.0,0.0,4200.0,16560.0,8820.0,480.0,1928.0,220.0,2991.0,,15.0,12.0,21.0,1.0,21.0,71.0,group3,30,dataset_user_30_train.csv,664.0,79.394578313253,11.994766710388248,63.0,146.0,83.0,76.0,6.0,6447.373493975903,68.0,71.0,76.0,85.0,95.70000000000005,0.02829183573336657,0.006033182503770739,4.84417453743413,3.3152337858220213,616.0,16.36525974025974,2.178263545898921,8.0,22.0,14.0,16.0,2.0,272.5665584415584,14.0,15.0,16.0,18.0,19.0,0.004188962399422138,0.0,1.9118798479103043,1.326829268292683,395.0,32.075949367088604,18.237929701446504,8.0,88.0,,24.0,8.0,1361.4886075949366,16.0,19.0,24.0,43.0,58.60000000000002,0.0598955564771924,-0.03553299492385787,10.021740648690827,6.324873096446701
18,82,109.0,42.0,43.0,44.0,7.0,21.0,13.0,11.0,11.0,97.0,24.0,30300.0,0.0,0.0,5940.0,17580.0,6780.0,2280.0,3269.0,931.0,23927.0,,11.0,7.0,20.0,2.0,12.0,48.0,group3,39,dataset_user_39_train.csv,710.0,63.53943661971831,15.865650547274651,42.0,109.0,67.0,62.0,14.0,4288.978873239436,45.0,49.0,62.0,77.0,85.0,0.043737133123498625,0.0,5.836754319594587,3.8222849083215795,546.0,11.996336996336996,2.1922243015405543,6.0,21.0,15.0,12.0,1.0,148.71794871794873,10.0,10.0,12.0,13.0,15.0,0.002977684140993602,-0.011009174311926606,2.1799477920497594,1.5376146788990825,332.0,23.771084337349397,20.33444777450551,2.0,93.0,91.0,17.0,9.0,978.5542168674699,5.0,9.0,17.0,32.25,58.900000000000034,0.106400288833951,-0.030211480362537766,12.693183684161676,7.341389728096677
19,77,140.0,44.0,48.0,49.0,8.0,21.0,14.0,13.0,13.0,97.0,32.0,25295.0,0.0,0.0,2940.0,18540.0,3840.0,,2780.0,615.0,2989.0,,13.0,9.0,17.0,4.0,11.0,54.0,group3,12,dataset_user_12_train.csv,720.0,69.49583333333334,19.273614213766734,44.0,140.0,96.0,64.0,11.0,5201.143055555555,51.0,54.0,64.0,80.0,93.10000000000002,0.04977698966754695,-0.0027816411682892906,6.377332340722893,4.43115438108484,635.0,13.752755905511812,2.0521479728866057,8.0,20.0,12.0,14.0,1.0,193.3496062992126,11.0,12.0,14.0,15.0,17.0,0.002634779425859073,0.0031545741324921135,2.1401943110476185,1.5331230283911672,397.0,32.58186397984887,27.716475173113206,2.0,95.0,93.0,19.0,12.0,1829.7808564231739,6.0,11.0,19.0,52.0,79.0,0.1317408736683954,0.0025252525252525255,11.963855231777844,7.623737373737374
19,77,106.0,37.0,39.0,40.0,7.0,21.0,13.0,14.0,14.0,98.0,27.0,28740.0,0.0,0.0,7320.0,14700.0,6720.0,120.0,2352.0,132.0,5039.0,,14.0,10.0,18.0,0.0,7.0,43.0,group3,21,dataset_user_21_train.csv,714.0,57.9593837535014,14.223694188604469,37.0,106.0,69.0,57.0,13.0,3561.6036414565824,41.0,44.0,57.0,70.0,76.0,0.03460588582278213,,5.68158140077031,3.8302945301542777,626.0,13.619808306709265,1.9488320320469583,7.0,21.0,14.0,14.0,1.0,189.29712460063897,11.0,12.0,14.0,15.0,16.0,-0.0022984606447865232,0.0016,2.1469973078697606,1.56,396.0,27.386363636363637,24.723413756739994,1.0,95.0,94.0,17.5,12.5,1361.260101010101,4.0,7.0,17.5,49.0,67.5,0.10979092329409584,-0.06582278481012659,11.9045027761911,7.321518987341772
19,94,151.0,60.0,63.0,62.0,8.0,23.0,16.0,15.0,15.0,99.0,29.0,22680.0,0.0,0.0,4080.0,11460.0,7140.0,0.0,2307.0,599.0,5853.0,,15.0,12.0,19.0,0.0,20.0,70.0,group3,30,dataset_user_30_train.csv,720.0,80.78611111111111,16.511656703637144,60.0,151.0,91.0,76.0,7.0,6799.030555555555,65.0,70.0,76.0,86.0,108.10000000000002,0.026806314569794053,-0.0013908205841446453,4.817821374273655,3.255910987482615,632.0,15.675632911392405,2.5471828403567693,8.0,23.0,15.0,15.0,2.0,252.21360759493672,13.0,14.0,15.0,17.0,19.0,0.0005209334084670305,-0.001584786053882726,2.093306219223289,1.4152139461172741,393.0,28.783715012722645,18.684647994464655,5.0,97.0,92.0,23.0,8.0,1177.618320610687,12.0,17.0,23.0,33.0,55.60000000000002,0.05392738720628719,-0.00510204081632653,9.565828558467679,5.780612244897959
19,69,135.0,41.0,43.0,43.0,6.0,20.0,13.0,11.0,11.0,93.0,25.0,28560.0,0.0,0.0,6300.0,17460.0,4800.0,2460.0,2972.0,634.0,18616.0,,11.0,7.0,17.0,3.0,12.0,47.0,group3,39,dataset_user_39_train.csv,720.0,62.71666666666667,15.773756334142128,41.0,135.0,94.0,60.0,12.0,4182.191666666667,45.0,49.0,60.0,74.0,84.0,0.04178679614222509,0.004172461752433936,6.116280229216239,3.9235048678720443,549.0,12.0,2.07597059618177,7.0,19.0,12.0,12.0,1.0,148.3096539162113,10.0,11.0,12.0,13.0,15.0,0.002455063981927689,0.0036496350364963502,2.1873861600117195,1.6240875912408759,360.0,24.727777777777778,18.379436140412636,2.0,91.0,89.0,20.0,9.0,949.2666666666667,7.0,11.0,20.0,28.0,58.0,0.08361458550348898,0.013927576601671309,11.208946183575282,6.805013927576602
20,88,130.0,45.0,48.0,49.0,7.0,21.0,14.0,13.0,13.0,96.0,33.0,24120.0,0.0,0.0,3780.0,17280.0,3060.0,240.0,2526.0,361.0,6553.0,,13.0,10.0,16.0,0.0,16.0,55.0,group3,12,dataset_user_12_train.csv,720.0,67.47361111111111,14.389111364110203,45.0,130.0,85.0,66.0,11.0,4759.734722222222,51.0,54.0,66.0,77.0,88.0,0.009607255543831426,-0.009735744089012517,7.217554308380694,4.955493741307372,638.0,13.478056426332289,1.9688772758157356,8.0,20.0,12.0,13.0,1.0,185.5344827586207,11.0,12.0,13.0,15.0,16.0,0.000795268470284081,-0.006279434850863423,2.187439124880023,1.6012558869701727,396.0,32.601010101010104,23.844136119023567,1.0,94.0,93.0,25.0,15.0,1631.3686868686868,8.0,12.0,25.0,51.0,70.0,0.03288569140050187,-0.03291139240506329,14.189546174480645,9.405063291139241
20,98,126.0,36.0,37.0,40.0,6.0,21.0,14.0,14.0,14.0,99.0,26.0,24240.0,0.0,0.0,7680.0,12180.0,4380.0,,2514.0,294.0,9128.0,,14.0,,17.0,2.0,15.0,42.0,group3,21,dataset_user_21_train.csv,714.0,59.351540616246496,15.287568561692941,36.0,126.0,90.0,58.0,12.0,3756.31512605042,39.0,47.0,58.0,71.0,79.0,0.039470223695947645,0.025245441795231416,6.523186133943695,4.468443197755961,588.0,13.641156462585034,2.0821904403635196,7.0,20.0,13.0,14.0,1.0,190.41666666666666,11.0,12.0,14.0,15.0,16.0,-0.00038642008895719236,-0.008517887563884156,2.252750509078542,1.6712095400340716,366.0,25.726775956284154,22.912203396201992,1.0,94.0,93.0,20.5,15.5,1186.8360655737704,2.0,,20.5,37.75,64.5,0.1161194944962555,0.049315068493150684,13.055320893814057,7.994520547945205
20,87,144.0,53.0,,62.0,8.0,24.0,17.0,15.0,15.0,94.0,30.0,27915.0,0.0,0.0,5640.0,14040.0,8280.0,60.0,1868.0,160.0,2023.0,,15.0,,20.0,0.0,13.0,64.0,group3,30,dataset_user_30_train.csv,720.0,75.35694444444445,12.769172147412178,53.0,144.0,91.0,74.0,9.0,5841.720833333334,61.0,65.0,74.0,83.0,91.0,0.02648251314785201,0.0,5.458147754722137,3.2878998609179417,681.0,16.041116005873715,2.5305327142072924,9.0,24.0,15.0,16.0,2.0,263.72099853157124,13.0,14.0,16.0,18.0,19.0,0.0049932784616682335,-0.004411764705882353,2.2363924352777342,1.5926470588235293,430.0,30.016279069767442,21.00857444255004,1.0,91.0,90.0,25.0,12.0,1342.3372093023256,8.0,14.0,25.0,43.0,61.0,0.08183859522552664,0.016317016317016316,10.870383384245455,6.561771561771562
20,89,102.0,40.0,41.0,43.0,6.0,21.0,13.0,11.0,11.0,93.0,30.0,28320.0,0.0,0.0,4620.0,18900.0,4800.0,3300.0,3084.0,746.0,15186.0,,11.0,8.0,19.0,4.0,14.0,47.0,group3,39,dataset_user_39_train.csv,702.0,65.02279202279202,16.533986207110384,40.0,102.0,62.0,65.5,15.5,4501.336182336182,44.0,49.0,65.5,78.0,88.89999999999998,0.043999066147876124,0.007132667617689016,5.632461997653412,3.6961483594864477,525.0,12.352380952380953,2.21329727042172,8.0,21.0,13.0,12.0,1.0,157.48,9.400000000000006,11.0,12.0,14.0,15.0,0.0028439571921997247,-0.0019083969465648854,2.2929522336514894,1.6278625954198473,351.0,30.1994301994302,24.30305104865679,1.0,90.0,89.0,21.0,,1502.6438746438746,5.0,8.0,21.0,49.5,69.0,0.13327283827283828,0.011428571428571429,10.770058268275099,6.942857142857143
21,67,129.0,45.0,48.0,49.0,8.0,21.0,14.0,13.0,13.0,99.0,45.0,27900.0,0.0,0.0,4320.0,18900.0,4680.0,480.0,2915.0,750.0,10400.0,,13.0,9.0,18.0,0.0,12.0,52.0,group3,12,dataset_user_12_train.csv,720.0,74.39027777777778,18.701430870110077,45.0,129.0,84.0,75.0,16.0,5883.656944444445,50.0,55.0,75.0,89.0,99.0,0.06356341029464438,0.005563282336578581,6.531402453284762,4.709318497913769,610.0,13.50327868852459,2.0010216417763442,8.0,19.0,11.0,13.0,1.0,186.34262295081967,11.0,12.0,13.0,15.0,16.0,0.0022904798075287476,0.008210180623973728,2.1855469978845194,1.5878489326765188,379.0,44.635883905013195,32.323143802454005,2.0,97.0,95.0,44.0,34.0,3037.1477572559365,7.0,10.0,44.0,78.0,88.0,0.22344868327370754,0.013227513227513227,12.748579531043795,8.235449735449736
21,82,92.0,38.0,39.0,40.0,6.0,19.0,12.0,14.0,14.0,92.0,26.0,28320.0,0.0,0.0,7200.0,13380.0,7740.0,120.0,2318.0,98.0,6257.0,,14.0,11.0,18.0,0.0,8.0,45.0,group3,21,dataset_user_21_train.csv,712.0,57.34550561797753,12.313154426683752,38.0,92.0,54.0,56.0,10.0,3440.120786516854,42.0,46.0,56.0,67.0,75.0,0.03748835800900161,-0.014064697609001406,6.201022935555956,4.39662447257384,613.0,13.252854812398043,2.2617492775684145,7.0,18.0,11.0,14.0,1.0,180.7536704730832,10.0,12.0,14.0,15.0,16.0,-0.004033501216588361,0.008169934640522876,2.149995877153213,1.5702614379084967,390.0,25.476923076923075,20.673238759056467,1.0,85.0,84.0,20.0,13.0,1076.4564102564102,4.900000000000006,8.0,20.0,39.0,57.10000000000002,0.12388489885383354,0.11311053984575835,13.103211319360296,8.93573264781491
21,78,135.0,59.0,61.0,61.0,,23.0,16.0,15.0,15.0,98.0,36.0,31440.0,2400.0,0.0,5580.0,16200.0,9660.0,120.0,1924.0,216.0,607.0,,15.0,12.0,20.0,0.0,20.0,66.0,group3,30,dataset_user_30_train.csv,720.0,78.00555555555556,12.766165012869076,59.0,135.0,76.0,78.0,8.0,6247.841666666666,63.0,67.0,78.0,84.25,95.0,0.04261013234979235,,4.295093117066917,2.8942976356050067,682.0,15.640762463343108,2.0374020328062605,10.0,21.0,11.0,16.0,2.0,248.78445747800586,13.0,14.0,16.0,17.0,18.0,0.0025457838879096232,0.002936857562408223,2.013899617298095,1.4361233480176212,441.0,36.240362811791385,19.411203811934445,7.0,97.0,90.0,33.0,14.0,1690.1587301587301,15.0,20.0,33.0,50.0,61.0,0.08801436658579519,,8.979406823439199,5.752272727272727
21,86,150.0,42.0,44.0,43.0,6.0,,13.0,11.0,11.0,99.0,22.0,28951.0,0.0,0.0,6180.0,18240.0,4560.0,1320.0,3558.0,1220.0,15830.0,,11.0,8.0,15.0,1.0,12.0,48.0,group3,39,dataset_user_39_train.csv,697.0,64.76757532281205,,42.0,150.0,108.0,57.0,10.0,4696.908177905309,46.0,48.0,57.0,74.0,94.39999999999998,0.051938651357313945,-0.014367816091954023,,,560.0,12.017857142857142,2.0614754721919395,7.0,19.0,12.0,12.0,1.0,148.67857142857142,10.0,11.0,12.0,13.0,15.0,0.0048982481267023,0.0,2.1416727282977126,1.516994633273703,350.0,21.62,16.08783568858338,3.0,97.0,94.0,17.0,6.0,726.2428571428571,8.0,11.0,17.0,23.0,48.0,0.07528742508685203,-0.014326647564469915,11.141821928809552,6.249283667621777
22,82,122.0,47.0,50.0,49.0,6.0,21.0,14.0,13.0,13.0,99.0,30.0,18840.0,0.0,0.0,3600.0,14520.0,,360.0,2411.0,246.0,5115.0,,13.0,10.0,16.0,0.0,16.0,57.0,group3,12,dataset_user_12_train.csv,720.0,66.5125,12.308414437782888,47.0,122.0,75.0,65.0,8.0,4575.409722222223,52.0,57.0,65.0,73.0,83.10000000000002,0.011881083232542243,-0.006954102920723227,7.028549492511682,5.00278164116829,643.0,13.87402799377916,1.8676239124973892,7.0,19.0,12.0,14.0,1.0,195.97667185069986,12.0,13.0,14.0,15.0,16.0,0.0015681647701025578,-0.003115264797507788,2.063627212778119,1.5545171339563864,411.0,29.16301703163017,18.69944622694365,4.0,98.0,94.0,23.0,10.0,1200.1508515815085,10.0,16.0,23.0,40.0,,0.02278571811300992,-0.026829268292682926,15.610714337966163,10.182926829268293
22,93,134.0,37.0,39.0,40.0,8.0,22.0,13.0,14.0,14.0,97.0,29.0,24540.0,0.0,0.0,6960.0,11940.0,5640.0,0.0,2671.0,451.0,8174.0,,14.0,10.0,18.0,0.0,16.0,42.0,group3,21,dataset_user_21_train.csv,711.0,60.84528832630099,18.24443277572275,37.0,134.0,97.0,58.0,13.0,4035.0084388185655,41.0,45.0,58.0,70.0,87.0,0.023856455949941315,-0.03943661971830986,7.725656522049578,4.9352112676056334,593.0,13.200674536256324,2.0446614278271955,8.0,,14.0,13.0,1.0,178.43844856661045,10.0,12.0,13.0,15.0,16.0,-0.003438169121137081,0.0016891891891891893,2.1556800797194704,1.6064189189189189,387.0,28.434108527131784,24.54069392486291,1.0,95.0,94.0,23.0,17.0,1410.7441860465117,3.0,7.0,23.0,44.5,64.80000000000007,0.05752649369008562,-0.08808290155440414,13.610515325027794,8.347150259067357
22,81,177.0,59.0,61.0,61.0,9.0,24.0,16.0,15.0,15.0,99.0,35.0,23616.0,0.0,0.0,5160.0,13020.0,5460.0,60.0,2516.0,808.0,7440.0,,15.0,12.0,22.0,0.0,21.0,67.0,group3,30,dataset_user_30_train.csv,,86.71888412017168,,59.0,177.0,118.0,76.0,12.0,8137.216738197425,64.0,67.0,76.0,99.0,127.0,,,7.049449244544199,4.243010752688172,,15.479057591623036,2.1411772345050717,9.0,24.0,15.0,15.0,1.0,244.18586387434556,13.0,14.0,15.0,16.0,18.0,0.002992864378412584,-0.013123359580052493,2.09419544195065,1.3622047244094488,,34.40167364016737,24.085920063723606,9.0,95.0,86.0,24.0,9.0,1763.6066945606694,13.0,17.0,24.0,52.0,79.0,0.1465094405963222,,10.056345917566485,5.802521008403361
